,time_to_equilibrium,mean_happiness_checking_duration,mean_number_of_unhappy,median_number_of_unhappy,variance_of_unhappy_numbers,entropy_of_table_population,average_minority_percent,inter_table_variance_in_minority_percentages
242,99,1.9989013671875e-05,10.0,10.0,101.01010101010101,1.5671808548329902,0.45999999999999996,0.002399999999999999
243,99,1.999378204345703e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.2733333333333333,0.027733333333333332
244,99,2.9997825622558592e-05,10.0,10.0,101.01010101010101,1.5545472778722047,0.2866666666666666,0.014044444444444443
245,99,2.999544143676758e-05,10.0,10.0,101.01010101010101,1.5545472778722047,0.30666666666666664,0.024177777777777777
246,99,1.0001659393310548e-05,10.0,10.0,101.01010101010101,1.3862943611198906,,
247,99,5.00035285949707e-05,10.0,10.0,101.01010101010101,1.5841707585125298,0.2533333333333333,0.02026666666666667
248,99,8.006572723388672e-05,10.0,10.0,101.01010101010101,1.4886936332683076,0.29333333333333333,0.022400000000000003
249,99,3.997564315795898e-05,10.0,10.0,101.01010101010101,1.5260394155804642,0.3238095238095238,0.008696145124716555
250,99,8.997440338134766e-05,10.0,10.0,101.01010101010101,1.296844129513207,,
251,99,9.995698928833008e-05,10.0,10.0,101.01010101010101,1.487798380001651,0.2583333333333333,0.018333333333333333
252,99,5.000114440917969e-05,10.0,10.0,101.01010101010101,1.5260394155804642,0.22380952380952382,0.03845804988662132
253,99,7.992267608642579e-05,10.0,10.0,101.01010101010101,1.5134058386196787,0.23238095238095235,0.03695600907029478
254,99,8.997917175292968e-05,10.0,10.0,101.01010101010101,1.5134058386196787,0.23238095238095235,0.03695600907029478
255,99,7.001876831054688e-05,10.0,10.0,101.01010101010101,1.5671808548329902,0.45999999999999996,0.002399999999999999
256,99,3.9968490600585934e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.39666666666666667,0.00937777777777778
257,99,3.995656967163086e-05,10.0,10.0,101.01010101010101,1.5134058386196787,0.39904761904761904,0.0039401360544217695
258,99,6.999731063842773e-05,10.0,10.0,101.01010101010101,1.5741030017371853,0.39999999999999997,0.006666666666666668
259,99,1.9998550415039068e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.39666666666666667,0.00937777777777778
260,99,7.049798965454102e-05,10.0,10.0,101.01010101010101,1.5671808548329902,0.26999999999999996,0.029599999999999998
261,99,8.050918579101563e-05,10.0,10.0,101.01010101010101,1.4305622903362423,0.20714285714285713,0.035918367346938776
262,99,6.992816925048828e-05,10.0,10.0,101.01010101010101,1.56718085483299,0.27,0.029600000000000005
263,99,1.999855041503906e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.31333333333333335,0.02826666666666667
264,99,9.996891021728516e-06,10.0,10.0,101.01010101010101,1.5671808548329902,0.41,0.008399999999999998
265,99,3.000020980834961e-05,10.0,10.0,101.01010101010101,1.5260394155804642,0.3238095238095238,0.008696145124716554
266,99,5.000114440917969e-05,10.0,10.0,101.01010101010101,1.5013272102290933,0.25666666666666665,0.02684444444444445
267,99,3.0014514923095703e-05,10.0,10.0,101.01010101010101,1.4702535277519118,0.13714285714285715,0.029518367346938783
268,99,2.9993057250976565e-05,10.0,10.0,101.01010101010101,1.5047882836811908,0.3333333333333333,0.03333333333333334
269,99,2.0000934600830078e-05,10.0,10.0,101.01010101010101,1.5217781873607306,0.29999999999999993,0.026666666666666665
270,99,2.9997825622558592e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.39666666666666667,0.009377777777777778
271,99,2.9997825622558592e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.2233333333333333,0.015066666666666664
272,99,4.998445510864258e-05,10.0,10.0,101.01010101010101,1.370515174287956,0.21333333333333332,0.030933333333333334
273,99,4.998683929443359e-05,10.0,10.0,101.01010101010101,1.5260394155804642,0.10714285714285714,0.0173469387755102
274,99,3.9989948272705076e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.2233333333333333,0.015066666666666664
275,99,3.9989948272705076e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.29,0.01417777777777778
276,99,3.998517990112305e-05,10.0,10.0,101.01010101010101,1.5260394155804642,0.20238095238095238,0.030498866213151926
277,99,3.9989948272705076e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.4133333333333333,0.005600000000000001
278,99,4.999399185180664e-05,10.0,10.0,101.01010101010101,1.4886936332683078,0.29333333333333333,0.022400000000000003
279,99,3.996610641479492e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.14666666666666667,0.03271111111111112
280,99,3.0000209808349612e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.39666666666666667,0.009377777777777778
281,99,3.9825439453125e-05,10.0,10.0,101.01010101010101,1.56718085483299,0.30999999999999994,0.030400000000000003
282,99,7.128000259399415e-05,10.0,10.0,101.01010101010101,1.5671808548329902,0.26,0.021400000000000006
283,99,7.996797561645508e-05,10.0,10.0,101.01010101010101,1.4150225884935588,0.32999999999999996,0.0356
284,99,3.9994716644287116e-05,10.0,10.0,101.01010101010101,1.2876716260045196,,
285,99,8.000850677490234e-05,10.0,10.0,101.01010101010101,1.4320124921730986,0.28833333333333333,0.021433333333333332
286,99,2.9993057250976562e-05,10.0,10.0,101.01010101010101,1.3831487512487415,0.23888888888888887,0.044938271604938275
287,99,2.0000934600830078e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.24,0.0504
288,99,2.99835205078125e-05,10.0,10.0,101.01010101010101,1.5217781873607303,0.26666666666666666,0.017777777777777774
289,99,3.998279571533203e-05,10.0,10.0,101.01010101010101,1.5571130980576458,0.3,0.035
290,99,2.9990673065185552e-05,10.0,10.0,101.01010101010101,1.56718085483299,0.41,0.0084
291,99,1.9977092742919923e-05,10.0,10.0,101.01010101010101,1.5614694247763998,0.17333333333333334,0.022399999999999996
292,99,2.0000934600830078e-05,10.0,10.0,101.01010101010101,1.4150225884935588,0.27999999999999997,0.0536
293,99,2.99835205078125e-05,10.0,10.0,101.01010101010101,1.415022588493559,0.27999999999999997,0.0536
294,99,2.9993057250976562e-05,10.0,10.0,101.01010101010101,1.5013272102290933,0.3466666666666667,0.03404444444444445
295,99,4.998683929443359e-05,10.0,10.0,101.01010101010101,1.2353468116280648,,
296,99,9.996891021728516e-06,10.0,10.0,101.01010101010101,1.487798380001651,0.3333333333333333,0.03333333333333334
297,99,1.9998550415039068e-05,10.0,10.0,101.01010101010101,1.5013272102290933,0.19666666666666666,0.028044444444444448
298,99,2.999067306518555e-05,10.0,10.0,101.01010101010101,1.5430293192600038,0.3857142857142857,0.0046258503401360555
299,99,9.9945068359375e-06,10.0,10.0,101.01010101010101,1.3592367006650063,0.23500000000000001,0.0369
300,99,2.0000934600830078e-05,10.0,10.0,101.01010101010101,1.5260394155804642,0.30238095238095236,0.030022675736961452
301,99,7.006168365478516e-05,10.0,10.0,101.01010101010101,1.5134058386196787,0.29047619047619044,0.02639455782312925
302,99,2.9997825622558602e-05,10.0,10.0,101.01010101010101,1.5741030017371853,0.29999999999999993,0.026666666666666665
303,99,3.999948501586914e-05,10.0,10.0,101.01010101010101,1.5841707585125298,0.39333333333333337,0.003733333333333334
304,99,2.9985904693603515e-05,10.0,10.0,101.01010101010101,1.4702535277519118,0.2138095238095238,0.013334240362811792
305,99,2.999544143676758e-05,10.0,10.0,101.01010101010101,1.5968043354733152,0.27999999999999997,0.028600000000000007
306,99,4.9998760223388674e-05,10.0,10.0,101.01010101010101,1.4263010621165084,0.3555555555555555,0.03530864197530864
307,99,6.000518798828125e-05,10.0,10.0,101.01010101010101,1.392321254757429,0.26666666666666666,0.05111111111111112
308,99,0.0,10.0,10.0,101.01010101010101,1.4886936332683078,0.22000000000000003,0.041600000000000005
309,99,4.0001869201660157e-05,10.0,10.0,101.01010101010101,1.5968043354733152,0.3466666666666667,0.009044444444444445
310,99,2.0000934600830078e-05,10.0,10.0,101.01010101010101,1.5217781873607306,0.19999999999999998,0.015555555555555553
311,99,3.0002593994140626e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.21333333333333332,0.030933333333333334
312,99,2.9993057250976562e-05,10.0,10.0,101.01010101010101,1.4964159349401391,0.29714285714285715,0.036032653061224496
313,99,2.999544143676758e-05,10.0,10.0,101.01010101010101,1.458174899361326,0.24,0.0504
314,99,4.9998760223388674e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.4133333333333333,0.005600000000000001
315,99,3.000020980834961e-05,10.0,10.0,101.01010101010101,1.5260394155804642,0.15714285714285714,0.016632653061224488
316,99,5.999088287353516e-05,10.0,10.0,101.01010101010101,1.487798380001651,0.3083333333333333,0.027499999999999997
317,99,5.999803543090821e-05,10.0,10.0,101.01010101010101,1.344257668600708,0.3607142857142857,0.03474489795918367
318,99,6.999492645263671e-05,10.0,10.0,101.01010101010101,1.4702535277519118,0.33238095238095233,0.030479818594104306
319,99,3.999471664428711e-05,10.0,10.0,101.01010101010101,1.56718085483299,0.26,0.021400000000000002
320,99,4.00233268737793e-05,10.0,10.0,101.01010101010101,1.237597168232557,0.14666666666666667,0.032711111111111114
321,99,3.999948501586914e-05,10.0,10.0,101.01010101010101,1.4702535277519118,0.26571428571428574,0.04813061224489795
322,99,4.998683929443359e-05,10.0,10.0,101.01010101010101,1.4490023958526383,0.3466666666666666,0.03404444444444445
323,99,9.003877639770507e-05,10.0,10.0,101.01010101010101,1.482887104712697,0.33571428571428574,0.03653061224489796
324,99,3.000497817993164e-05,10.0,10.0,101.01010101010101,1.444646069133884,0.3416666666666667,0.03361111111111111
325,99,9.977817535400391e-06,10.0,10.0,101.01010101010101,1.5444795210968603,0.21333333333333332,0.042044444444444454
326,99,6.997823715209961e-05,10.0,10.0,101.01010101010101,1.4184836619456564,0.475,0.0024999999999999996
327,99,2.9997825622558592e-05,10.0,10.0,101.01010101010101,1.596804335473315,0.3966666666666666,0.00937777777777778
328,99,1.9991397857666014e-05,10.0,10.0,101.01010101010101,1.5741030017371853,0.35,0.006666666666666666
329,99,3.9989948272705076e-05,10.0,10.0,101.01010101010101,1.56718085483299,0.21000000000000002,0.0324
330,99,4.9996376037597654e-05,10.0,10.0,101.01010101010101,1.4708084763221114,0.325,0.034999999999999996
331,99,9.999275207519534e-06,10.0,10.0,101.01010101010101,1.5841707585125298,0.19666666666666668,0.028044444444444445
332,99,7.000207901000977e-05,10.0,10.0,101.01010101010101,1.596804335473315,0.24666666666666667,0.018377777777777778
333,99,3.999710083007812e-05,10.0,10.0,101.01010101010101,1.596804335473315,0.30666666666666664,0.011177777777777778
334,99,1.9998550415039068e-05,10.0,10.0,101.01010101010101,1.5841707585125298,0.27666666666666667,0.02217777777777778
335,99,3.998279571533203e-05,10.0,10.0,101.01010101010101,1.5430293192600038,0.33571428571428574,0.003197278911564625
336,99,4.001140594482422e-05,10.0,10.0,101.01010101010101,1.5430293192600038,0.26904761904761904,0.02129251700680272
337,99,2.999067306518555e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.4133333333333333,0.005600000000000001
338,99,5.998373031616211e-05,10.0,10.0,101.01010101010101,1.5134058386196787,0.3304761904761905,0.009556462585034012
339,99,3.0040740966796875e-05,10.0,10.0,101.01010101010101,1.4702535277519118,0.29238095238095235,0.0314702947845805
340,99,6.010293960571289e-05,10.0,10.0,101.01010101010101,1.3747764025076898,0.19714285714285712,0.03546122448979592
341,99,8.003950119018554e-05,10.0,10.0,101.01010101010101,1.5047882836811908,0.3333333333333333,0.03333333333333334
342,99,2.9993057250976562e-05,10.0,10.0,101.01010101010101,1.5968043354733152,0.30666666666666664,0.011177777777777778
343,99,3.996372222900391e-05,10.0,10.0,101.01010101010101,1.3966775814761836,0.36888888888888893,0.03542716049382715
344,99,2.9997825622558592e-05,10.0,10.0,101.01010101010101,1.3762266043445461,,
345,99,3.0069351196289064e-05,10.0,10.0,101.01010101010101,1.319545463249337,,
346,99,3.001928329467774e-05,10.0,10.0,101.01010101010101,1.5741030017371853,0.2333333333333333,0.015
347,99,7.002115249633789e-05,10.0,10.0,101.01010101010101,1.458174899361326,0.2816666666666666,0.02901111111111111
348,99,9.00554656982422e-05,10.0,10.0,101.01010101010101,1.400138654928281,0.2722222222222222,0.022345679012345677
349,99,9.989738464355467e-06,10.0,10.0,101.01010101010101,1.4964159349401391,0.3157142857142857,0.03155918367346939
350,99,2.9952526092529296e-05,10.0,10.0,101.01010101010101,1.5841707585125298,0.3433333333333333,0.0030666666666666676
351,99,3.995656967163086e-05,10.0,10.0,101.01010101010101,1.487798380001651,0.29166666666666663,0.02777777777777778
352,99,8.000612258911133e-05,10.0,10.0,101.01010101010101,1.5741030017371853,0.4,0.006666666666666668
353,99,5.947589874267578e-05,10.0,10.0,101.01010101010101,1.415022588493559,0.33999999999999997,0.0424
354,99,5.936384201049805e-05,10.0,10.0,101.01010101010101,1.5571130980576458,0.2833333333333333,0.03777777777777778
355,99,9.021997451782227e-05,10.0,10.0,101.01010101010101,1.4786258764929634,0.24999999999999994,0.016666666666666666
356,99,6.963968276977538e-05,10.0,10.0,101.01010101010101,1.5968043354733152,0.25666666666666665,0.0018444444444444437
357,99,3.000020980834961e-05,10.0,10.0,101.01010101010101,1.3705151742879562,0.19111111111111112,0.02757530864197531
358,99,6.059885025024414e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.35666666666666663,0.01551111111111111
359,99,9.9945068359375e-06,10.0,10.0,101.01010101010101,1.5571130980576455,0.21666666666666665,0.012777777777777777
360,99,6.024599075317383e-05,10.0,10.0,101.01010101010101,1.4886936332683078,0.24666666666666665,0.02737777777777778
361,99,5.9988498687744144e-05,10.0,10.0,101.01010101010101,1.4490023958526383,0.3466666666666667,0.03404444444444445
362,99,9.986639022827149e-05,10.0,10.0,101.01010101010101,1.5013272102290933,0.29,0.0364
363,99,7.999420166015625e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.3466666666666666,0.03404444444444445
364,99,6.998538970947266e-05,10.0,10.0,101.01010101010101,1.5013272102290933,0.2966666666666667,0.02871111111111111
365,99,3.9992332458496096e-05,10.0,10.0,101.01010101010101,1.4886936332683078,0.32666666666666666,0.029511111111111116
366,99,3.999948501586914e-05,10.0,10.0,101.01010101010101,1.4886936332683078,0.22000000000000003,0.041600000000000005
367,99,2.999067306518555e-05,10.0,10.0,101.01010101010101,1.596804335473315,0.30666666666666664,0.011177777777777776
368,99,2.995729446411133e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.36333333333333334,0.006933333333333335
369,99,5.998373031616211e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.19666666666666666,0.028044444444444445
370,99,4.0001869201660157e-05,10.0,10.0,101.01010101010101,1.5968043354733152,0.2966666666666667,0.02871111111111111
371,99,4.9998760223388674e-05,10.0,10.0,101.01010101010101,1.392321254757429,0.3416666666666667,0.03361111111111111
372,99,1.999378204345703e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.30666666666666664,0.036177777777777774
373,99,4.9998760223388674e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.2966666666666667,0.02871111111111111
374,99,5.00035285949707e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.27999999999999997,0.053599999999999995
375,99,3.9992332458496096e-05,10.0,10.0,101.01010101010101,1.5545472778722047,0.26,0.030400000000000003
376,99,4.000425338745117e-05,10.0,10.0,101.01010101010101,1.313834033192747,,
377,99,3.998279571533203e-05,10.0,10.0,101.01010101010101,1.5841707585125298,0.27666666666666667,0.02217777777777778
378,99,2.9985904693603515e-05,10.0,10.0,101.01010101010101,1.5741030017371853,0.26666666666666666,0.02888888888888889
379,99,3.9992332458496096e-05,10.0,10.0,101.01010101010101,1.596804335473315,0.29666666666666663,0.028711111111111114
380,99,3.000020980834961e-05,10.0,10.0,101.01010101010101,1.4406300471115867,0.13714285714285715,0.013518367346938773
381,99,1.999855041503906e-05,10.0,10.0,101.01010101010101,1.5260394155804642,0.2857142857142857,0.030102040816326524
382,99,4.0001869201660157e-05,10.0,10.0,101.01010101010101,1.5134058386196787,0.23238095238095235,0.03695600907029479
383,99,3.000020980834961e-05,10.0,10.0,101.01010101010101,1.5741030017371853,0.2833333333333333,0.026666666666666665
384,99,3.0002593994140626e-05,10.0,10.0,101.01010101010101,1.4737146012040092,0.4523809523809524,0.004308390022675737
385,99,5.9988498687744144e-05,10.0,10.0,101.01010101010101,1.487798380001651,0.36666666666666664,0.03777777777777778
386,99,4.999399185180664e-05,10.0,10.0,101.01010101010101,1.4828871047126972,0.3071428571428571,0.03448979591836735
387,99,3.999710083007812e-05,10.0,10.0,101.01010101010101,1.5741030017371853,0.2833333333333333,0.026666666666666665
388,99,1.999855041503906e-05,10.0,10.0,101.01010101010101,1.5148560404565352,0.18666666666666668,0.02737777777777778
389,99,2.9981136322021484e-05,10.0,10.0,101.01010101010101,1.4475521940157818,0.21904761904761902,0.03319727891156462
390,99,4.9941539764404297e-05,10.0,10.0,101.01010101010101,1.5134058386196787,0.29904761904761906,0.023749659863945578
391,99,3.998756408691406e-05,10.0,10.0,101.01010101010101,1.5671808548329902,0.41,0.0084
392,99,8.998870849609375e-05,10.0,10.0,101.01010101010101,1.4702535277519118,0.29238095238095235,0.0314702947845805
393,99,2.0008087158203125e-05,10.0,10.0,101.01010101010101,1.4786258764929634,0.2833333333333333,0.026666666666666665
394,99,2.000570297241211e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.33999999999999997,0.020177777777777777
395,99,1.9989013671875e-05,10.0,10.0,101.01010101010101,1.5571130980576458,0.36666666666666664,0.012777777777777777
396,99,3.0012130737304686e-05,10.0,10.0,101.01010101010101,1.5841707585125298,0.2866666666666666,0.030044444444444447
397,99,3.000497817993164e-05,10.0,10.0,101.01010101010101,1.4184836619456564,0.26666666666666666,0.05111111111111111
398,99,6.997823715209961e-05,10.0,10.0,101.01010101010101,1.5614694247763998,0.3133333333333333,0.028266666666666662
399,99,5.001068115234375e-05,10.0,10.0,101.01010101010101,1.5113949670044378,0.29000000000000004,0.024400000000000005
400,99,6.000280380249023e-05,10.0,10.0,101.01010101010101,1.5571130980576458,0.2,0.035
401,99,3.0007362365722656e-05,10.0,10.0,101.01010101010101,1.5571130980576455,0.33333333333333337,0.04444444444444444
402,99,1.9986629486083984e-05,10.0,10.0,101.01010101010101,1.56718085483299,0.27,0.029600000000000005
403,99,7.000446319580078e-05,10.0,10.0,101.01010101010101,1.5571130980576458,0.3,0.035
404,99,1.9996166229248048e-05,10.0,10.0,101.01010101010101,1.5968043354733152,0.39666666666666667,0.009377777777777778
405,99,5.000114440917969e-05,10.0,10.0,101.01010101010101,1.5260394155804642,0.4023809523809524,0.009546485260770976
406,99,2.99835205078125e-05,10.0,10.0,101.01010101010101,1.4406300471115867,0.24571428571428572,0.04035918367346939
407,99,2.998828887939453e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.24666666666666667,0.04337777777777778
408,99,4.000425338745117e-05,10.0,10.0,101.01010101010101,1.5671808548329902,0.41,0.0084
409,99,3.9989948272705076e-05,10.0,10.0,101.01010101010101,1.4702535277519118,0.3038095238095238,0.02824852607709751
410,99,1.999378204345703e-05,10.0,10.0,101.01010101010101,1.4475521940157818,0.2523809523809524,0.023038548752834464
411,99,1.0004043579101563e-05,10.0,10.0,101.01010101010101,1.4305622903362423,0.2857142857142857,0.055102040816326525
412,99,8.001804351806641e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.29,0.014177777777777779
413,99,3.9970874786376954e-05,10.0,10.0,101.01010101010101,1.5741030017371853,0.25,0.016666666666666666
414,99,4.998683929443359e-05,10.0,10.0,101.01010101010101,1.5134058386196787,0.29904761904761906,0.023749659863945578
415,99,3.9992332458496096e-05,10.0,10.0,101.01010101010101,1.5968043354733152,0.2966666666666667,0.0037111111111111108
416,99,3.000259399414063e-05,10.0,10.0,101.01010101010101,1.4737146012040092,0.2523809523809524,0.04526077097505669
417,99,3.999710083007812e-05,10.0,10.0,101.01010101010101,1.5113949670044378,0.25,0.022000000000000002
418,99,2.9993057250976562e-05,10.0,10.0,101.01010101010101,1.4150225884935588,0.215,0.039900000000000005
419,99,2.9985904693603515e-05,10.0,10.0,101.01010101010101,1.5741030017371853,0.29999999999999993,0.001666666666666666
420,99,3.999710083007812e-05,10.0,10.0,101.01010101010101,1.5134058386196787,0.2704761904761904,0.019613605442176867
421,99,3.0012130737304686e-05,10.0,10.0,101.01010101010101,1.4786258764929634,0.2833333333333333,0.026666666666666665
422,99,4.0020942687988285e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.24666666666666667,0.04337777777777778
423,99,5.997419357299805e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.44666666666666666,0.004711111111111111
424,99,2.000570297241211e-05,10.0,10.0,101.01010101010101,1.35778649882815,,
425,99,4.9998760223388674e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.2633333333333333,0.0196
426,99,2.0000934600830078e-05,10.0,10.0,101.01010101010101,1.4256510150472883,0.18571428571428572,0.03591836734693877
427,99,7.999658584594726e-05,10.0,10.0,101.01010101010101,1.4886936332683078,0.26,0.024177777777777777
428,99,4.000663757324219e-05,10.0,10.0,101.01010101010101,1.5545472778722047,0.2866666666666666,0.014044444444444443
429,99,4.9979686737060546e-05,10.0,10.0,101.01010101010101,1.4184836619456564,0.275,0.052500000000000005
430,99,3.0014514923095703e-05,10.0,10.0,101.01010101010101,1.4786258764929634,0.21666666666666665,0.015555555555555553
431,99,3.997564315795898e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.2733333333333333,0.027733333333333332
432,99,4.999160766601563e-05,10.0,10.0,101.01010101010101,1.5968043354733152,0.3466666666666667,0.009044444444444445
433,99,5.999326705932617e-05,10.0,10.0,101.01010101010101,1.596804335473315,0.3466666666666666,0.009044444444444443
434,99,8.995294570922852e-05,10.0,10.0,101.01010101010101,1.5148560404565352,0.32666666666666666,0.029511111111111116
435,99,7.000207901000977e-05,10.0,10.0,101.01010101010101,1.5614694247763998,0.31333333333333335,0.02826666666666667
436,99,4.000425338745117e-05,10.0,10.0,101.01010101010101,1.344257668600708,0.3607142857142857,0.034744897959183674
437,99,4.998207092285156e-05,10.0,10.0,101.01010101010101,1.56718085483299,0.19,0.0344
438,99,5.9986114501953124e-05,10.0,10.0,101.01010101010101,1.596804335473315,0.3466666666666667,0.009044444444444445
439,99,7.000923156738281e-05,10.0,10.0,101.01010101010101,1.4877983800016508,0.3333333333333333,0.03333333333333334
440,99,2.9976367950439454e-05,10.0,10.0,101.01010101010101,1.319545463249337,,
441,99,4.9996376037597654e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.38,0.015377777777777778
442,99,5.001068115234375e-05,10.0,10.0,101.01010101010101,1.4305622903362423,0.2523809523809524,0.04526077097505669
443,99,6.00123405456543e-05,10.0,10.0,101.01010101010101,1.5671808548329902,0.45999999999999996,0.002399999999999999
444,99,0.00011000871658325196,10.0,10.0,101.01010101010101,1.4964159349401391,0.46571428571428575,0.0018448979591836738
445,99,9.999275207519534e-06,10.0,10.0,101.01010101010101,1.5260394155804642,0.2523809523809524,0.02026077097505669
446,99,5.9978961944580076e-05,10.0,10.0,101.01010101010101,1.4886936332683078,0.2533333333333333,0.020266666666666665
447,99,1.9552707672119142e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.39666666666666667,0.009377777777777778
448,99,4.001140594482422e-05,10.0,10.0,101.01010101010101,1.5614694247763998,0.3466666666666666,0.000711111111111112
449,99,7.001638412475586e-05,10.0,10.0,101.01010101010101,1.35778649882815,,
450,99,4.0009021759033204e-05,10.0,10.0,101.01010101010101,1.5134058386196787,0.359047619047619,0.01026394557823129
451,99,3.9989948272705076e-05,10.0,10.0,101.01010101010101,1.5148560404565352,0.36,0.0344
452,99,6.99925422668457e-05,10.0,10.0,101.01010101010101,1.4490023958526383,0.24666666666666667,0.04337777777777778
453,99,2.9985904693603515e-05,10.0,10.0,101.01010101010101,1.4305622903362423,0.2357142857142857,0.043673469387755105
454,99,3.999710083007812e-05,10.0,10.0,101.01010101010101,1.5741030017371853,0.1833333333333333,0.02333333333333333
455,99,6.994009017944336e-05,10.0,10.0,101.01010101010101,1.5614694247763998,0.27999999999999997,0.020266666666666665
456,99,6.006956100463867e-05,10.0,10.0,101.01010101010101,1.514856040456535,0.22666666666666666,0.03484444444444444
457,99,1.0001659393310548e-05,10.0,10.0,101.01010101010101,1.5614694247763998,0.3466666666666666,0.000711111111111112
458,99,2.9993057250976562e-05,10.0,10.0,101.01010101010101,1.5047882836811906,0.225,0.019166666666666665
459,99,4.998683929443359e-05,10.0,10.0,101.01010101010101,1.4406300471115867,0.20571428571428568,0.034416326530612246
460,99,3.000497817993164e-05,10.0,10.0,101.01010101010101,1.2353468116280646,,
461,99,9.996891021728516e-06,10.0,10.0,101.01010101010101,1.5741030017371853,0.3833333333333333,0.01
462,99,2.0000934600830078e-05,10.0,10.0,101.01010101010101,1.5614694247763998,0.33999999999999997,0.009066666666666667
463,99,4.9998760223388674e-05,10.0,10.0,101.01010101010101,1.5841707585125298,0.30333333333333334,0.004933333333333333
464,99,1.999855041503906e-05,10.0,10.0,101.01010101010101,1.4702535277519115,0.28238095238095234,0.023717913832199546
465,99,3.997325897216797e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.2633333333333333,0.0196
466,99,3.999471664428711e-05,10.0,10.0,101.01010101010101,1.5841707585125298,0.10666666666666666,0.018844444444444445
467,99,2.999067306518555e-05,10.0,10.0,101.01010101010101,1.370515174287956,0.33555555555555555,0.031130864197530868
468,99,4.9958229064941404e-05,10.0,10.0,101.01010101010101,1.596804335473315,0.3466666666666666,0.009044444444444445
469,99,3.998279571533203e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.22999999999999998,0.01937777777777778
470,99,2.0008087158203125e-05,10.0,10.0,101.01010101010101,1.4702535277519118,0.3323809523809524,0.030479818594104306
471,99,2.997159957885742e-05,10.0,10.0,101.01010101010101,1.4737146012040092,0.4523809523809524,0.004308390022675737
472,99,3.997564315795898e-05,10.0,10.0,101.01010101010101,1.5571130980576458,0.3,0.035
473,99,4.996776580810547e-05,10.0,10.0,101.01010101010101,1.5741030017371853,0.21666666666666665,0.03777777777777778
474,99,5.000591278076172e-05,10.0,10.0,101.01010101010101,1.487798380001651,0.3083333333333333,0.027499999999999997
475,99,5.9986114501953124e-05,10.0,10.0,101.01010101010101,1.4702535277519118,0.2157142857142857,0.03470204081632653
476,99,7.000446319580078e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.2633333333333333,0.0196
477,99,3.997802734375e-05,10.0,10.0,101.01010101010101,1.4490023958526383,0.21333333333333332,0.030933333333333334
478,99,7.997512817382812e-05,10.0,10.0,101.01010101010101,1.4886936332683078,0.2533333333333333,0.02026666666666667
479,99,3.000497817993164e-05,10.0,10.0,101.01010101010101,1.5113949670044378,0.21000000000000002,0.016400000000000005
480,99,2.998828887939453e-05,10.0,10.0,101.01010101010101,1.4964159349401391,0.30857142857142855,0.04086530612244898
481,99,2.0010471343994142e-05,10.0,10.0,101.01010101010101,1.458174899361326,0.22166666666666668,0.033211111111111115
482,99,4.996299743652344e-05,10.0,10.0,101.01010101010101,1.4406300471115867,0.34571428571428575,0.031216326530612244
483,99,3.997564315795898e-05,10.0,10.0,101.01010101010101,1.5148560404565352,0.36,0.0344
484,99,2.996683120727539e-05,10.0,10.0,101.01010101010101,1.5444795210968603,0.2633333333333333,0.0196
485,99,4.998445510864258e-05,10.0,10.0,101.01010101010101,1.5741030017371853,0.2333333333333333,0.05111111111111112
486,99,5.999088287353516e-05,10.0,10.0,101.01010101010101,1.4320124921730986,0.155,0.03610000000000001
487,99,4.998683929443359e-05,10.0,10.0,101.01010101010101,1.5217781873607303,0.29999999999999993,0.02666666666666666
